"regulatoryGene","targetGene","weight"
"AT5G54680","AT3G55240",0.0138240411746235
"AT1G26260","AT5G45410",0.0138238114777765
"AT3G10800","AT5G07010",0.0138237848566118
"AT5G67110","AT2G05160",0.0138236344084939
"AT1G03970","AT2G38560",0.0138233936363274
"AT3G07340","AT4G33000",0.0138233020424236
"AT1G32640","AT5G13630",0.0138232260549378
"AT3G10800","AT3G24090",0.0138230378264827
"AT5G57150","AT5G42990",0.0138229628674814
"AT1G32150","AT5G06980",0.013822953571738
"AT1G03040","AT5G66080",0.0138229355335921
"AT5G44080","AT2G15480",0.0138229299535297
"AT1G03970","AT2G39460",0.0138226865735834
"AT1G03970","AT5G61830",0.0138226697969173
"AT1G10120","AT1G12800",0.0138221881799794
"AT5G67110","AT1G62780",0.0138219059955393
"AT2G35530","AT3G52880",0.0138217670035798
"AT2G31370","AT5G61530",0.0138217006611967
"AT2G35530","AT1G72030",0.0138215607880413
"AT2G42300","AT5G07010",0.0138214937885042
"AT1G10120","AT4G36720",0.0138213501907182
"AT1G03040","AT5G56500",0.0138211748217264
"AT3G59060","AT1G50430",0.0138211516028755
"AT1G03970","AT3G12380",0.0138211489879802
"AT2G35530","AT3G07180",0.0138211004446036
"AT2G24260","AT5G24710",0.0138209169862183
"AT1G03970","AT1G65820",0.0138209079390313
"AT4G02640","AT3G61470",0.0138208932689164
"AT5G48560","AT5G56500",0.0138208108789679
"AT3G07340","AT2G34650",0.0138207837763982
"AT3G54620","AT4G30960",0.0138206166355711
"AT1G03040","AT5G26200",0.0138203873547441
"AT2G35530","AT2G39460",0.013820297941476
"AT3G07340","AT5G09620",0.0138202517813097
"AT5G67110","AT3G52220",0.0138202369844588
"AT1G42990","AT4G22745",0.0138201471014365
"AT4G02590","AT3G17680",0.01382013512987
"AT3G07340","AT2G22170",0.0138200641466653
"AT4G02640","AT5G18190",0.0138199585202006
"AT2G35530","AT1G80480",0.0138198529441217
"AT2G31370","AT3G21865",0.0138197595769622
"AT5G67110","AT4G02005",0.0138196692080436
"AT1G26260","AT3G54760",0.0138196248477585
"AT2G31370","AT4G00310",0.013819388153768
"AT3G59060","AT3G08890",0.0138193061221348
"AT3G07340","AT3G50790",0.0138192451529139
"AT2G35530","AT1G71090",0.0138191225538715
"AT5G54680","AT1G79150",0.0138191021494832
"AT3G06590","AT1G03600",0.0138190691214731
"AT1G10120","AT1G30510",0.0138190637199973
"AT1G32640","AT4G17880",0.0138189354637308
"AT4G38900","AT2G46510",0.0138188993964709
"AT5G48560","AT3G52100",0.0138188406435682
"AT4G02640","AT1G30260",0.0138187934754654
"AT4G30410","AT4G20362",0.0138187571856416
"AT1G26260","AT4G32520",0.0138186686073457
"AT3G07340","AT4G35110",0.013818592203069
"AT1G26260","AT5G16210",0.0138185360971968
"AT3G07340","AT3G51580",0.0138184160675925
"AT1G32150","AT4G29430",0.0138183943822976
"AT2G31370","AT4G36730",0.0138182993866067
"AT1G05805","AT1G67785",0.0138182480983078
"AT5G06960","AT4G37390",0.013818113692555
"AT2G24260","AT1G32120",0.0138180527064885
"AT3G07340","AT1G76660",0.0138180245440189
"AT2G35530","AT1G06200",0.0138178038350319
"AT1G03970","AT4G38950",0.0138176749926421
"AT3G54620","AT1G19860",0.0138172621287235
"AT5G62610","AT2G04700",0.0138171299433483
"AT5G67110","AT3G26400",0.0138170796292811
"AT1G26260","AT3G63160",0.0138170392004644
"AT1G12860","AT3G55640",0.013816893319432
"AT1G05805","AT4G30620",0.0138168931176816
"AT1G03970","AT5G67140",0.0138166761003233
"AT3G59060","AT5G16050",0.0138165666525757
"AT5G67110","AT1G02990",0.0138164725977586
"AT2G35530","AT5G07010",0.0138162953976054
"AT2G41070","AT3G07160",0.0138162645622309
"AT1G68920","AT1G49780",0.0138161452385165
"AT1G01260","AT3G25780",0.0138160503461182
"AT2G41070","AT5G04460",0.0138158735314806
"AT5G54680","AT4G36730",0.0138157874618165
"AT3G59060","AT1G56340",0.0138157119671991
"AT2G46810","AT1G54850",0.0138156043994854
"AT4G02640","AT3G50360",0.0138155849650204
"AT3G54620","AT5G57015",0.013815372330442
"AT1G03970","AT3G19800",0.0138153221165982
"AT1G32640","AT5G66050",0.0138150871776932
"AT3G10800","AT1G07810",0.013814980210627
"AT4G38900","AT3G52880",0.0138149701744224
"AT5G67110","AT5G41110",0.0138145938497726
"AT3G19860","AT4G25280",0.0138144556944543
"AT1G42990","AT1G79530",0.0138144244868765
"AT1G32640","AT3G18290",0.0138141311265221
"AT4G36930","AT2G04700",0.0138141060747055
"AT2G31370","AT3G23210",0.0138135811903938
"AT4G36730","AT5G67160",0.0138134095326783
"AT3G17100","AT1G77090",0.0138134023396242
"AT2G35530","AT1G13000",0.0138131757689367
"AT1G05805","AT1G58200",0.01381290545521
"AT5G54680","AT5G14620",0.0138125823293062
"AT1G05805","AT2G22300",0.0138125217053875
"AT2G43010","AT5G19120",0.0138124686149296
"AT1G01260","AT3G53880",0.0138122040525564
"AT3G24140","AT5G07370",0.0138120115444195
"AT2G24260","AT1G54110",0.0138119905237137
"AT2G31280","AT1G30290",0.0138118064167796
"AT2G46810","AT5G05380",0.0138117442148443
"AT3G54620","AT1G77290",0.0138116385870138
"AT1G10120","AT5G62500",0.0138115443498374
"AT2G31370","AT3G52110",0.0138114983208021
"AT1G32640","AT1G10130",0.0138114340963791
"AT4G34000","AT5G51540",0.0138111952216991
"AT5G54680","AT1G78510",0.0138111869883737
"AT1G32150","AT3G49870",0.0138111512333104
"AT1G32150","AT5G11060",0.0138111454164595
"AT3G59060","AT5G47550",0.0138110833868053
"AT1G03040","AT1G60200",0.0138110564232996
"AT3G54620","AT1G79040",0.0138109009231227
"AT1G26260","AT3G61950",0.0138108850126844
"AT1G03040","AT4G32295",0.0138108678523507
"AT3G07340","AT1G65690",0.0138105376518451
"AT1G10120","AT2G24100",0.0138105249223
"AT5G54680","AT1G25350",0.0138103827158842
"AT1G61660","AT3G62090",0.0138100782033484
"AT2G24260","AT3G11590",0.0138100446992238
"AT4G29100","AT1G80110",0.0138099953595964
"AT3G19860","AT5G06950",0.0138099809553592
"AT1G03040","AT3G08530",0.0138098259760887
"AT1G68920","AT3G23570",0.0138097609084333
"AT2G46810","AT1G09530",0.01380957289404
"AT2G41070","AT1G30300",0.0138095576279658
"AT3G59060","AT5G21990",0.0138094468654628
"AT1G05805","AT3G15210",0.0138094227023041
"AT2G41070","AT2G42640",0.0138093134958561
"AT4G38900","AT3G48530",0.0138092292832542
"AT2G24260","AT4G18370",0.013808995121271
"AT1G32150","AT1G16570",0.0138089857341427
"AT5G62610","AT1G34630",0.0138086340630815
"AT4G02640","AT2G46310",0.0138086172483632
"AT4G38900","AT5G50100",0.0138081809047848
"AT1G61660","AT5G10190",0.0138079471391258
"AT1G12860","AT4G32160",0.0138079203289135
"AT5G57150","AT5G52820",0.0138077809223236
"AT1G43700","AT1G54110",0.0138077121778609
"AT1G10120","AT1G61790",0.0138072191976061
"AT2G35530","AT3G08720",0.0138071998408045
"AT3G07340","AT1G18210",0.0138071716230019
"AT3G59060","AT3G49660",0.0138070725302916
"AT1G32150","AT2G07050",0.0138070595467607
"AT1G42990","AT3G16620",0.0138070595329132
"AT1G01260","AT1G78560",0.0138070222105627
"AT1G05805","AT2G36880",0.0138068396787918
"AT3G54620","AT5G44800",0.0138067339866438
"AT4G38900","AT1G51140",0.013806545466172
"AT2G31370","AT3G04860",0.0138064943103758
"AT4G36730","AT3G16910",0.0138064941771167
"AT1G42990","AT2G39450",0.0138063015818736
"AT1G32640","AT3G49810",0.0138061879388699
"AT5G67110","AT5G22730",0.0138061334440026
"AT2G24260","AT2G42640",0.0138058017036612
"AT5G67110","AT2G43240",0.0138056448622411
"AT4G38900","AT4G18530",0.0138056279191917
"AT3G07340","AT1G48360",0.0138055431970017
"AT3G54620","AT4G17300",0.0138053224238733
"AT2G35530","AT1G16190",0.0138053153782897
"AT3G07340","AT5G51540",0.0138050834706387
"AT3G12250","AT1G31950",0.0138047793625652
"AT4G34000","AT4G26455",0.0138047722522589
"AT3G59060","AT5G08580",0.0138046386403759
"AT3G07340","AT5G52420",0.0138045307612586
"AT1G03970","AT5G49740",0.0138044302067532
"AT4G02640","AT5G56180",0.0138043312738531
"AT1G32150","AT2G41430",0.0138038433587529
"AT1G32150","AT3G45680",0.0138038289146686
"AT1G42990","AT3G21220",0.0138037267295227
"AT1G26260","AT1G34780",0.0138035943853654
"AT2G31280","AT1G70710",0.0138035000078099
"AT2G35530","AT2G41312",0.0138034844750433
"AT5G48560","AT4G38430",0.0138032961493193
"AT2G35530","AT1G53750",0.0138032902638162
"AT4G02640","AT5G58070",0.0138031168918982
"AT1G32640","AT1G26690",0.0138030208949417
"AT3G19290","AT4G12790",0.0138029692064969
"AT2G41070","AT2G42790",0.0138028484766475
"AT1G05805","AT1G03520",0.013802831143515
"AT3G19290","AT2G41070",0.0138027371226193
"AT4G34000","AT2G31130",0.0138027337608176
"AT4G02640","AT2G24390",0.0138026363601482
"AT1G42990","AT5G11260",0.0138023419672272
"AT1G68920","AT3G57050",0.0138023218265274
"AT1G05805","AT2G39350",0.013802307428837
"AT5G67110","AT1G63980",0.0138022013939358
"AT4G02640","AT3G08670",0.0138019754120068
"AT4G36730","AT3G53000",0.0138017575530026
"AT2G41070","AT1G73500",0.0138016922127437
"AT4G38900","AT5G63700",0.0138016709007713
"AT5G67110","AT3G45600",0.0138015688473187
"AT5G67110","AT5G54940",0.0138015387462893
"AT2G35530","AT3G10250",0.0138015373676352
"AT2G35530","AT5G39570",0.0138015298455236
"AT2G31280","AT2G01918",0.0138013800418037
"AT5G62610","AT1G79470",0.0138013365417283
"AT1G03970","AT1G73500",0.0138012112820478
"AT4G36540","AT3G19290",0.0138011305827643
"AT2G35530","AT4G14960",0.0138008156228581
"AT1G10120","AT1G07080",0.0138006801173139
"AT1G32640","AT5G40340",0.0138005830915184
"AT3G59060","AT2G26140",0.0138005211093425
"AT4G36730","AT3G62090",0.0138004580585248
"AT2G46810","AT1G60430",0.0138001218923307
"AT1G10120","AT2G22010",0.0138000230303341
"AT1G45249","AT2G40830",0.0137999104618422
"AT3G10800","AT5G52570",0.0137998760917646
"AT4G36730","AT4G15120",0.0137997884165095
"AT1G03970","AT1G33360",0.0137996903537834
"AT2G31280","AT2G43500",0.0137995086123074
"AT1G32150","AT2G46800",0.0137994480284467
"AT3G07340","AT2G46270",0.0137994274642465
"AT1G32150","AT1G70700",0.0137994226246847
"AT1G01260","AT3G66652",0.0137992991781713
"AT4G34000","AT4G24240",0.0137992931496609
"AT3G57800","AT3G07030",0.013798994752525
"AT5G50915","AT3G53700",0.0137988841533834
"AT3G54620","AT3G51880",0.0137985061725392
"AT1G03970","AT1G12860",0.0137984291179174
"AT1G32640","AT5G12840",0.0137984085944143
"AT1G10120","AT5G43750",0.0137983377432264
"AT3G06590","AT5G58970",0.0137983022044161
"AT3G54620","AT1G78560",0.0137981857061904
"AT1G42990","AT5G66590",0.0137980367720728
"AT2G35530","AT1G17230",0.0137980253311328
"AT4G34000","AT4G03420",0.0137979954853684
"AT1G10120","AT5G52560",0.0137979067837969
"AT3G59060","AT5G63380",0.0137975364341694
"AT3G10800","AT3G54826",0.0137974752828084
"AT5G67110","AT4G34860",0.0137974301613326
"AT1G61660","AT1G21440",0.0137973487588553
"AT1G10120","AT3G53720",0.0137972587560681
"AT1G05805","AT4G17500",0.0137972546933943
"AT4G36730","AT3G47490",0.0137968357529918
"AT3G07340","AT1G13560",0.0137966321498794
"AT2G24260","AT4G31750",0.0137965002114002
"AT5G38860","AT4G09550",0.0137960351301192
"AT2G46270","AT1G68640",0.0137958715663529
"AT1G32640","AT3G47080",0.0137952620586807
"AT1G42990","AT1G05460",0.0137949007403699
"AT3G06590","AT3G22310",0.0137947758729187
"AT1G32640","AT3G19580",0.0137946939176546
"AT3G56850","AT1G78650",0.013794611264673
"AT5G54680","AT1G14360",0.0137945893659788
"AT5G54680","AT1G63400",0.0137944255408587
"AT2G35530","AT5G20190",0.0137943017612599
"AT1G32150","AT4G02430",0.0137941503246891
"AT1G03970","AT1G07740",0.0137941433930248
"AT2G35530","AT1G73970",0.0137939674683148
"AT4G36730","AT2G43190",0.0137937313683946
"AT2G46270","AT1G23750",0.0137937242030664
"AT1G26260","AT3G13720",0.0137935519516389
"AT2G46810","AT2G20490",0.0137933439567694
"AT3G10800","AT4G16146",0.0137927521574756
"AT4G17880","AT4G00050",0.0137926048533829
"AT5G67110","AT3G55830",0.013792495897675
"AT3G10800","AT3G14160",0.0137924941156659
"AT5G67110","AT3G61710",0.0137924307757328
"AT2G24260","AT5G13630",0.0137922742305937
"AT4G38900","AT5G44080",0.0137920194595642
"AT1G03970","AT2G42620",0.0137919774909423
"AT5G48560","AT2G36080",0.0137918600351307
"AT3G07340","AT2G01320",0.0137915202413423
"AT1G10120","AT1G17280",0.0137915023027654
"AT1G32150","AT4G14040",0.0137914048106076
"AT1G42990","AT4G36032",0.0137913726672255
"AT1G10120","AT1G61660",0.0137913311090129
"AT1G01260","AT1G06070",0.0137909208851865
"AT4G36730","AT5G46690",0.0137908340002751
"AT1G32640","AT3G05210",0.013790722573205
"AT4G38900","AT5G12950",0.0137905273113657
"AT4G38900","AT2G46230",0.013790523351745
"AT3G24140","AT5G58070",0.0137904430490351
"AT2G41070","AT3G49570",0.0137903300279375
"AT5G67110","AT4G02500",0.0137902643613783
"AT3G54620","AT4G31290",0.0137902025369437
"AT1G03970","AT1G77270",0.0137901540079732
"AT1G10120","AT5G66090",0.0137900907418791
"AT1G10120","AT4G01883",0.013789808790537
"AT1G32640","AT1G48440",0.0137898001288427
"AT2G41070","AT5G09440",0.0137897148359169
"AT4G02640","AT5G04590",0.0137896123800288
"AT3G07340","AT1G01830",0.0137894093687325
"AT5G54680","AT4G02640",0.0137893894285294
"AT4G36730","AT3G63070",0.0137893867306371
"AT2G43010","AT2G47010",0.0137893619669405
"AT5G54680","AT5G07730",0.0137893112404171
"AT3G24140","AT3G10250",0.0137892267994092
"AT4G38900","AT1G74850",0.0137892083916852
"AT4G02640","AT1G77370",0.0137891175820362
"AT1G03040","AT1G77660",0.0137890540624777
"AT1G05805","AT3G19800",0.0137889393123623
"AT3G24140","AT4G01860",0.0137883879261601
"AT3G54620","AT5G39800",0.0137883230483319
"AT5G06960","AT1G08592",0.0137882012652915
"AT5G54680","AT1G26260",0.0137880578429704
"AT2G41070","AT3G02990",0.0137879652278436
"AT2G24260","AT1G19650",0.0137876884530526
"AT1G05805","AT3G17810",0.013787634081332
"AT3G57800","AT1G13000",0.0137875791456212
"AT3G06590","AT3G08890",0.0137875728673631
"AT5G62610","AT2G38465",0.0137874386054494
"AT2G46810","AT4G30810",0.0137873112288197
"AT1G10120","AT2G37060",0.0137872705807238
"AT2G35530","AT3G46640",0.0137870119972692
"AT5G50915","AT5G16050",0.0137869165551938
"AT1G32640","AT1G17230",0.0137868662023867
"AT2G24260","AT2G41710",0.0137868111199682
"AT2G31370","AT3G25780",0.0137864491270809
"AT1G01260","AT5G54165",0.0137864398609971
"AT5G46760","AT2G47140",0.0137864345436852
"AT3G07340","AT5G38470",0.013786282728009
"AT1G10120","AT4G16000",0.0137861062651416
"AT4G38900","AT3G21215",0.0137857928286915
"AT1G42990","AT5G56990",0.013785518508176
"AT3G07340","AT1G18360",0.0137854493716027
"AT1G10120","AT2G24390",0.013785300313776
"AT4G36730","AT3G01510",0.0137849633916813
"AT4G36730","AT2G21080",0.0137849387818023
"AT2G18300","AT2G46310",0.013784927429528
"AT1G10120","AT2G18170",0.0137848759586538
"AT4G36540","AT1G73500",0.013784869483986
"AT5G67110","AT1G50450",0.0137848602780381
"AT1G43700","AT3G54110",0.0137843881099892
"AT2G13130","AT4G23600",0.0137843557127694
"AT1G01260","AT4G28660",0.0137842602118337
"AT2G31370","AT1G79720",0.0137839533429072
"AT5G67110","AT5G28770",0.0137839090043859
"AT3G59060","AT5G52560",0.0137837573226755
"AT1G32640","AT4G00570",0.0137837243950354
"AT1G26260","AT3G18350",0.0137836533353574
"AT2G24260","AT3G07030",0.0137836377110474
"AT3G54620","AT2G21330",0.0137835935546976
"AT3G59060","AT5G22000",0.0137833524781627
"AT1G03970","AT2G32415",0.0137833376287419
"AT1G32150","AT3G59820",0.0137833328452803
"AT3G24140","AT1G19370",0.0137831823780268
"AT2G31280","AT1G03180",0.0137830306336989
"AT3G19860","AT2G42800",0.013782986628757
"AT2G24260","AT3G63460",0.0137829301619236
"AT3G19290","AT1G56200",0.0137821434660856
"AT3G54620","AT3G15640",0.0137821294989873
"AT2G31370","AT1G29330",0.0137820490484218
"AT3G17100","AT5G67160",0.0137819492380769
"AT4G36730","AT3G27220",0.0137819274182133
"AT4G38900","AT5G02280",0.0137818139685878
"AT1G10120","AT2G40830",0.0137817281717194
"AT2G46810","AT1G62590",0.0137815945978703
"AT1G32640","AT2G01490",0.0137814930718817
"AT4G38900","AT3G08720",0.0137814493379815
"AT1G26260","AT1G08200",0.0137813318061042
"AT1G32640","AT5G05210",0.0137810873943083
"AT5G54680","AT4G16660",0.0137810529158223
"AT3G10800","AT5G52990",0.0137807926159766
"AT1G01260","AT5G26600",0.0137807647875171
"AT5G54680","AT2G15970",0.0137806542425684
"AT5G54680","AT1G69340",0.0137805344434353
"AT1G42990","AT3G15520",0.0137805094982574
"AT4G36540","AT5G03470",0.0137802182462977
"AT4G02640","AT5G08110",0.0137801203268852
"AT2G24260","AT2G04700",0.0137801029394437
"AT3G59060","AT5G01810",0.0137799748023774
"AT1G05805","AT1G25275",0.0137799282987332
"AT4G02640","AT3G61580",0.0137797802695644
"AT2G35530","AT3G54740",0.0137796001803791
"AT2G24260","AT3G19420",0.0137795976763327
"AT1G32150","AT1G53670",0.0137795043005152
"AT2G24260","AT5G11530",0.0137794232158819
"AT2G41070","AT5G53570",0.0137793320761918
"AT3G17100","AT4G21060",0.0137790357728465
"AT4G38900","AT5G18670",0.0137788421346847
"AT3G07340","AT4G17880",0.0137787496766134
"AT5G67110","AT2G21300",0.0137786636930922
"AT1G05805","AT5G63790",0.0137785008247801
"AT3G19290","AT3G52105",0.0137783441315731
"AT2G31370","AT4G29420",0.0137781647868278
"AT4G17880","AT2G42940",0.0137780712362018
"AT2G41070","AT4G38060",0.0137778411354165
"AT1G05805","AT3G63160",0.0137778190024671
"AT1G03040","AT3G59770",0.0137778149583252
"AT2G41070","AT3G09150",0.0137770398906747
"AT3G54620","AT4G10040",0.013776780778423
"AT2G31370","AT1G44446",0.0137767402831715
"AT1G03040","AT1G79150",0.0137766125850545
"AT2G43010","AT2G41430",0.0137764885598426
"AT3G26744","AT5G15265",0.013776475764201
"AT2G31370","AT1G06530",0.0137764202487381
"AT2G24260","AT5G43630",0.0137763143054649
"AT3G19860","AT3G53880",0.0137762009062667
"AT3G59060","AT3G27360",0.0137760903828272
"AT5G67110","AT4G17940",0.0137757179844033
"AT1G68920","AT3G46450",0.0137756806429192
"AT2G35530","AT2G39350",0.0137756532135346
"AT2G35530","AT5G35520",0.0137754342464663
"AT5G57150","AT1G78600",0.0137754013002139
"AT5G67110","AT3G07160",0.0137752711010767
"AT3G54620","AT2G39730",0.0137751562619046
"AT3G54620","AT1G11890",0.0137751145281967
"AT5G54680","AT5G21990",0.0137750142356865
"AT3G59060","AT3G06780",0.0137749523894475
"AT1G32640","AT2G23430",0.0137747583454621
"AT2G41070","AT5G63500",0.0137746560738856
"AT3G26744","AT2G43060",0.0137745706666115
"AT5G67110","AT1G27330",0.0137745648930857
"AT1G45249","AT3G03170",0.0137744668597058
"AT1G42990","AT1G48330",0.0137741423927863
"AT3G59060","AT3G04940",0.0137736833963936
"AT3G26744","AT5G66580",0.0137733012800743
"AT4G34000","AT2G35840",0.0137732965452418
"AT5G08130","AT3G24440",0.013772734082501
"AT2G41070","AT5G08040",0.0137726823486735
"AT3G24140","AT4G17730",0.0137725262485809
"AT4G36730","AT1G64440",0.0137722208241157
"AT5G57150","AT1G60790",0.0137720722950306
"AT3G59060","AT3G26618",0.013772047725183
"AT1G12860","AT1G18500",0.0137719466706833
"AT4G02640","AT3G14330",0.0137718947839127
"AT3G23690","AT5G19120",0.013771569062531
"AT4G38900","AT3G50380",0.0137713255421647
"AT5G48560","AT2G15970",0.0137711458587644
"AT2G24260","AT4G24100",0.013771122831649
"AT1G32150","AT3G49260",0.0137710631424047
"AT2G24260","AT3G60410",0.013771062493954
"AT1G03970","AT2G40120",0.0137709852165544
"AT4G02590","AT4G17300",0.0137709797891897
"AT3G07340","AT3G12600",0.0137709357294688
"AT2G35530","AT3G26890",0.0137708701048834
"AT1G12860","AT5G60930",0.0137707871587398
"AT4G36730","AT5G63380",0.0137707307010955
"AT1G10120","AT5G16505",0.0137706867595065
"AT1G03970","AT3G22370",0.0137706791167108
"AT3G07340","AT5G66770",0.0137706019692669
"AT3G19860","AT5G14710",0.0137704441952369
"AT3G54620","AT5G65210",0.0137703999970866
"AT3G10800","AT5G19120",0.0137703989630404
"AT5G65210","AT3G47340",0.0137702062787622
"AT4G38900","AT3G10420",0.0137700236260172
"AT3G54620","AT1G10130",0.0137699568188075
"AT5G54680","AT5G41110",0.0137699288174524
"AT5G54680","AT4G40010",0.0137699058318407
"AT1G32150","AT3G09920",0.013769830419705
"AT3G07340","AT5G04280",0.0137697682744302
"AT2G24260","AT2G18950",0.0137696917683498
"AT4G38900","AT5G07730",0.0137696279673512
"AT4G36930","AT4G14600",0.0137695369480665
"AT2G31370","AT4G12840",0.0137694483783899
"AT1G10120","AT4G34480",0.0137694218094901
"AT3G19290","AT2G39350",0.0137692384657291
"AT3G57800","AT5G24155",0.0137691003519565
"AT4G02640","AT3G52090",0.0137690212630085
"AT2G41070","AT3G21870",0.0137689394713593
"AT4G36730","AT4G03560",0.0137687570430967
"AT4G38900","AT3G18350",0.0137686800336157
"AT2G31370","AT1G20610",0.0137686167187411
"AT1G05805","AT1G66760",0.013768524994117
"AT5G57150","AT2G36080",0.0137680994024208
"AT1G05805","AT1G27330",0.0137679814026623
"AT4G17880","AT2G43550",0.0137678680459498
"AT5G61270","AT5G39860",0.0137678501169916
"AT1G12860","AT3G54130",0.013767741276821
"AT1G03970","AT5G11890",0.0137677156655304
"AT2G24260","AT4G02640",0.0137677074246438
"AT3G59060","AT1G27760",0.013767572441379
"AT5G57150","AT2G43010",0.0137675300909439
"AT2G41070","AT1G61780",0.013767319776256
"AT4G36730","AT5G56980",0.0137672788527723
"AT4G38900","AT1G17760",0.0137672743235897
"AT5G38860","AT5G54970",0.0137669387434484
"AT3G57800","AT3G03150",0.0137669163540074
"AT2G24260","AT5G67140",0.0137668959298938
"AT3G54620","AT5G52070",0.0137665122180139
"AT2G42380","AT3G49870",0.0137662470361744
"AT5G62610","AT4G35783",0.0137658590230998
"AT2G35530","AT1G78600",0.013765544969822
"AT5G38860","AT3G57520",0.0137654906345737
"AT5G54680","AT2G47350",0.0137654798864817
"AT1G05805","AT3G57520",0.0137654746547354
"AT1G10120","AT1G19860",0.0137651689784996
"AT1G03970","AT5G06950",0.0137651191355377
"AT2G40950","AT1G53170",0.0137651059609973
"AT3G19290","AT3G09670",0.0137649357284244
"AT1G10120","AT1G05060",0.0137648258402259
"AT3G54620","AT3G04620",0.0137647900578286
"AT3G59060","AT2G41710",0.0137645688907006
"AT1G10120","AT3G61420",0.0137645369134458
"AT3G54620","AT3G57590",0.013764333985554
"AT3G54620","AT3G55120",0.0137642690869495
"AT1G42990","AT1G59980",0.0137638824652236
"AT2G31370","AT1G16300",0.0137638631741221
"AT4G36730","AT1G26670",0.0137638384866049
"AT4G36730","AT3G08990",0.0137637737053413
"AT5G67110","AT5G01200",0.0137634888224641
"AT3G59060","AT3G42170",0.0137632949894078
"AT5G67110","AT3G09150",0.0137632174518923
"AT2G35530","AT4G28440",0.0137631694474075
"AT2G24260","AT2G24100",0.0137627899270392
"AT5G57150","AT1G53170",0.013762664684878
"AT1G32150","AT1G55370",0.013762348392782
"AT4G36730","AT5G67110",0.0137623351566998
"AT1G05805","AT4G09180",0.013762169559413
"AT1G32640","AT3G50820",0.013762092294417
"AT3G07340","AT4G18890",0.013762050058545
"AT5G48560","AT3G46920",0.013761974773173
"AT2G41070","AT3G54620",0.013761875507895
"AT3G59060","AT4G13250",0.0137618394889198
"AT5G48560","AT4G18530",0.0137618289446703
"AT3G24140","AT1G05030",0.0137616780744485
"AT3G59060","AT4G00810",0.0137614648064399
"AT5G38860","AT4G29420",0.0137612527325043
"AT4G02640","AT5G60930",0.0137612509234567
"AT1G10120","AT2G04400",0.0137611597223545
"AT3G54620","AT5G05980",0.0137606787336769
"AT1G32640","AT5G46420",0.0137606008751175
"AT2G35530","AT1G64660",0.0137605889178467
"AT1G10120","AT3G61710",0.0137603709096547
"AT3G07340","AT4G36730",0.013760275081756
"AT1G32640","AT5G65300",0.0137601846141691
"AT1G01260","AT1G55480",0.013760183224697
"AT3G59060","AT2G38650",0.0137600556649482
"AT2G41070","AT2G30570",0.0137597915629766
"AT1G26260","AT1G50440",0.0137597887796459
"AT3G07340","AT2G43330",0.013759783766736
"AT1G03970","AT1G04020",0.0137594823162061
"AT4G38900","AT3G62260",0.0137593391733121
"AT1G10120","AT2G24420",0.0137593072306837
"AT4G02640","AT1G75690",0.0137592041248017
"AT1G06070","AT1G35430",0.013759096422392
"AT1G68920","AT1G35430",0.0137589563824255
"AT2G24260","AT5G59910",0.0137589177809912
"AT2G24260","AT3G02140",0.0137587785207094
"AT3G19290","AT3G42170",0.0137587610236944
"AT2G24260","AT2G46500",0.0137585468538604
"AT3G24140","AT3G16000",0.0137585016003942
"AT1G05805","AT1G16650",0.0137584908333638
"AT3G59060","AT1G20670",0.0137584805776895
"AT2G35530","AT1G07440",0.0137584415709791
"AT1G10120","AT5G16390",0.0137583625688473
"AT1G03970","AT2G38130",0.0137583250751109
"AT5G50915","AT1G14345",0.0137583071402713
"AT2G40950","AT4G02050",0.0137582098517908
"AT1G32150","AT4G36720",0.013758137233732
"AT4G38900","AT5G66460",0.0137581141574872
"AT3G54620","AT5G24300",0.0137581048052112
"AT3G23690","AT1G33170",0.0137580844725257
"AT4G36930","AT2G34770",0.0137578880481385
"AT1G26260","AT5G47550",0.0137578131403414
"AT5G67110","AT1G23710",0.0137577126120029
"AT3G54620","AT1G72160",0.0137575851975247
"AT1G10120","AT5G52070",0.0137574434647648
"AT1G01260","AT3G50070",0.0137573585922749
"AT3G59060","AT3G20250",0.0137572130703025
"AT4G36930","AT4G24620",0.0137571916775371
"AT4G02640","AT1G60620",0.0137570969382931
"AT1G42990","AT4G38270",0.0137569331876708
"AT4G36730","AT2G45880",0.0137569055811579
"AT3G19860","AT2G27230",0.0137568541816895
"AT4G02640","AT5G47120",0.0137567437085137
"AT1G05805","AT2G02160",0.0137566819536361
"AT1G32640","AT3G08990",0.0137566652539808
"AT4G36730","AT5G58970",0.0137565375094223
"AT5G54680","AT1G27600",0.0137561544993772
"AT5G48560","AT1G07740",0.0137561176666229
"AT1G03970","AT3G29075",0.0137559804071271
"AT1G05805","AT3G09920",0.0137558984609543
"AT3G19290","AT2G18790",0.0137558971526744
"AT4G36730","AT5G01270",0.0137558738053166
"AT1G03970","AT1G04120",0.0137558566046151
"AT1G32640","AT3G50800",0.0137558138946406
"AT5G38860","AT1G14290",0.0137557263079241
"AT5G44080","AT1G77090",0.0137557046046278
"AT5G67110","AT5G52820",0.0137556274703925
"AT2G35530","AT3G57050",0.0137556260424051
"AT5G54680","AT3G53670",0.0137555884607428
"AT2G24260","AT1G06530",0.0137554654556917
"AT1G03970","AT4G23840",0.0137554001306512
"AT3G57800","AT5G64260",0.0137553735774761
"AT1G42990","AT4G16650",0.0137553295512853
